"TID","ID"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Selesaikan tutorial untuk bergabung dengan Tim"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Gagal masuk"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Brawl Stars Beta belum tersedia di negaramu. Kunjungi lagi nanti!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Oke"
"TID_CROW_PHEONIX_SKIN","CROW FENIKS"
"TID_MECHANIC_SUMMER_SKIN","JESSIE MUSIM PANAS"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","COLT\nBINTANG ROCK"
"TID_ROCKET_BEACH_SKIN_SHOP","BROCK\nPANTAI"
"TID_CACTUS_PINK_SKIN_SHOP_OLD","SPIKE\nPINK"
"TID_SHAMAN_PANDA_SKIN_SHOP","NITA\nPANDA"
"TID_CROW_WHITE_SKIN_SHOP","CROW\nPUTIH"
"TID_BULL_HAIR_SKIN_SHOP","BULL\nVIKING"
"TID_TRICKSHOT_GOLD_SKIN_SHOP_OLD","RICHOCHET\nMEDALI EMAS"
"TID_BARKEEP_GOLD_SKIN_SHOP","BARLEY\nEMAS"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","SHELLY\nSI BANDIT"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","JESSIE\nKESATRIA NAGA"
"TID_FRANK_CAVEMAN_SKIN_SHOP","FRANK\nMANUSIA GUA"
"TID_MECHANIC_SUMMER_SKIN_SHOP","JESSIE\nMUSIM PANAS"
"TID_CROW_PHEONIX_SKIN_SHOP","CROW\nFENIKS"
"TID_GOLDRUSH_10","Bilik Gema"
"TID_BANKHEIST_5","Anggar Bergaya"
"TID_BATTLE_ROYALE_D7","Belanja Super"
"TID_BATTLE_ROYALE_8","Invasi Pulau"
"TID_BATTLE_ROYALE_6","Kelokan Gua"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> Pesan Baru"
"TID_CLAN_CHAT_NEW","BARU"
"TID_BANKHEIST_6","Jalan Keluar"
"TID_GOLDRUSH_11","Tambang Banjir"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Kamu harus mengunduh Brawl Stars Beta dari Google Play Store (hanya tersedia di beberapa negara). Perangkat yang di-root saat ini tidak didukung. Pantau terus!"
"TID_RATE_APP_MESSAGE_ANDROID","Mohon beri nilai atau ulas Brawl Stars di Play Store untuk memberi kami masukan berharga!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Masuk Google Play baru"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Simpan game saat ini di akun Google Play ini?"
"TID_SHOWDOWN_END","SHOWDOWN!"
"TID_SETTINGS_FIXES_JOYSTICK","KONTROL GERAKAN TERKUNCI"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Bahasa Indonesia"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Ganti bahasa?"
"TID_POPUP_CHANGE_LANGUAGE","Yakin ingin ganti bahasa?"
"TID_SKIN_RARITY_1","<cffffff>Umum</c>"
"TID_SKIN_RARITY_2","<c0070dd>Langka</c>"
"TID_SKIN_RARITY_3","<ca335ee>Epik</c>"
"TID_SKIN_RARITY_4","<cff8000>Legendaris</c>"
"TID_BANKHEIST_7","Koridor Kaktus"
"TID_BATTLE_ROYALE_9","Angin Barat"
"TID_BATTLE_ROYALE_10","Bukit Pasir"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Buka Teman"
"TID_EVENT_MODIFIER_1","MINUMAN ENERGI"
"TID_EVENT_MODIFIER_2","ROBOT MURKA"
"TID_EVENT_MODIFIER_3","HUJAN METEOR"
"TID_EVENT_MODIFIER_4","JAM MALAM"
"TID_EVENT_MODIFIER_DESC_1","Jika kesepian, Minuman Energi mungkin muncul di dekatmu. Ambil untuk menambah kerusakan dan kecepatan Jagoanmu sebentar!"
"TID_EVENT_MODIFIER_DESC_2","Robot murka akan muncul secara acak dan menyerang Jagoan yang ada di dekatnya. Waspadalah!"
"TID_EVENT_MODIFIER_DESC_3","Ini bukan hujan meteor indah yang bisa dinikmati dengan santai. Hindari batu besar yang jatuh dari langit!"
"TID_BALL_4","Lapangan Licik"
"TID_EVENT_MODIFIER_DESC_4","Kesehatan turun secara konstan dan kamu harus memberikan kerusakan pada Jagoan lawan untuk memulihkan sebagian kesehatanmu. Saat kamu menumbangkan Jagoan, kesehatanmu akan dipulihkan sepenuhnya! Semua kemampuan menyembuhkan akan berkurang efektivitasnya."
"TID_BALL_5","Benteng Bola Jagoan"
"TID_BALL_6","Stadion Super"
"TID_BALL_7","Genangan Air"
"TID_BANKHEIST_8","Lorong Tulang"
"TID_EVENT_MODIFIER_DESC_3_SD","Bergerombol terlalu dekat bisa jadi berbahaya saat ada batu-batu besar yang jatuh dari langit!"
"TID_DEFEATED_SHOWDOWN","Kalah"
"TID_OFFER_WATCH_AD","TONTON"
"TID_ERROR_REPLAY_DISABLED","Tayangan ulang tidak tersedia"
"TID_WANTED_9","Kanal Besar"
"TID_HOOK","GENE"
"TID_STAR_KEY_INFO_EXTENSION","\n\nToken Bintang digunakan untuk membuka Kotak Besar."
"TID_TEAM_OWNER_TEXT","Tim <NAME>"
"TID_SPECTATE_AUTO","Otomatis"
"TID_BATTLE_ROYALE_11","Bow Wow"
"TID_FRIEND_POPOVER_INVITE","UNDANG KE TIM"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Pemain sudah ada dalam timmu!"
"TID_TEAM_ERROR_ALREADY_INVITED","Pemain sudah diundang!"
"TID_BATTLE_ROYALE_D2","Dataran Badai"
"TID_UNDERTAKER_GREASER_SKIN","MORTIS KLIMIS"
"TID_COMMUNITY_PROPS","Peta komunitas!\n\nKonsep oleh:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Labirin Panas"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Pemain sudah ada dalam tim!"
"TID_HINT_38","Lingkaran biru yang berputar di bawah Jagoan berarti Supernya siap!"
"TID_HINT_39","Lingkaran kuning yang berputar di bawah jagoan berarti dia sedang membidik Supernya!"
"TID_EVENT_NOT_AVAILABLE","Tidak Ada Acara"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Tidak ada video yang tersedia. Kunjungi lagi nanti!"
"TID_SHOP_NOT_AVAILABLE","tidak tersedia"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","MORTIS\nKLIMIS"
"TID_HINT_40","Sambungkan akun ke Supercell ID melalui layar setelan untuk mengamankan serta mempermudah bermain di beberapa perangkat. Kamu juga akan memperoleh kostum gratis dengan melakukan ini!"
"TID_GACHA_VIDEO_REWARD_RECEIVED","Hadiah ekstra ditambahkan!"
"TID_BUTTON_NAVI_SHOP","TOKO"
"TID_BUTTON_NAVI_SOCIAL","SOSIAL"
"TID_BUTTON_NAVI_BRAWLERS","JAGOAN"
"TID_BRAWL_TICKETS_BUTTON","MAIN"
"TID_HOME_SCREEN_INVITE","UNDANG"
"TID_HINT_41","Jumlah total trofi adalah kombinasi trofi individu semua Jagoan."
"TID_GOAL","<name> mencetak gol!"
"TID_EVENT_MODIFIER_5","JAMUR PENYEMBUH"
"TID_EVENT_MODIFIER_DESC_5","Jamur penyembuh muncul secara acak! Jamur ini akan menyembuhkan siapa saja yang ada di dekatnya untuk sesaat."
"TID_EVENT_MODIFIER_DESC_5_SD","Jamur penyembuh muncul secara acak! Bergerombol dekat rekanmu akan mencegah pertumbuhan jamur."
"TID_NINJA","LEON"
"TID_ROSA","ROSA"
"TID_HINT_42","Saat tidak menyerang atau menerima kerusakan untuk sesaat, Jagoan akan mulai menyembuhkan diri."
"TID_HOOK_SHORT_DESC","PENDUKUNG"
"TID_HOOK_DESC","Gene menembakkan proyektil sebar dari lampu ajaib miliknya. Kekuatan super miliknya mengerahkan tangan ajaib yang mencengkeram dan menarik lawan mendekat!"
"TID_SPEC_ABI_HOOK","Awan Ajaib"
"TID_SPEC_ABI_HOOK_DESC","Gene menyembuhkan anggota tim yang ada di dekatnya sebesar <c00cc00><VALUE1></c> kesehatan tiap detik."
"TID_HOOK_WEAPON","GEMPURAN ASAP"
"TID_HOOK_ULTI","TANGAN AJAIB"
"TID_HOOK_WEAPON_DESC","Gene menembakkan bola sihir dari lampunya. Jika bola sihirnya tidak mengenai target, bola tersebut akan membelah diri menjadi proyektil yang memberikan kerusakan lebih kecil."
"TID_HOOK_ULTI_DESC","Gene mengerahkan tangan ajaib dari lampunya. Jika tangan tersebut berhasil mencengkeram lawan, mereka akan ditarik ke tempat Gene berada!"
"TID_NINJA_SHORT_DESC","PENYUSUP"
"TID_NINJA_DESC","Leon sigap melemparkan belati ke lawannya. Kemampuan Supernya adalah mengeluarkan bom asap yang membuatnya tak terlihat untuk sesaat!"
"TID_SPEC_ABI_SPEED_INVISIBLE","Jejak Asap"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Saat Leon menggunakan kemampuan super, pergerakannya jadi lebih cepat <c00cc00><VALUE1>%</c> selama tak terlihat."
"TID_NINJA_WEAPON","BELATI BERPUTAR"
"TID_NINJA_ULTI","BOM ASAP"
"TID_NINJA_WEAPON_DESC","Leon melemparkan empat belati berputar. Semakin jauh jaraknya, semakin kecil kerusakan yang diberikan."
"TID_NINJA_ULTI_DESC","Leon menjadi tak terlihat selama <time> detik. Kemampuan ini akan berakhir saat dia menyerang. Lawan yang ada di dekat Leon masih bisa mendeteksi keberadaannya."
"TID_ROSA_SHORT_DESC","KELAS BERAT"
"TID_ROSA_DESC","Ahli botani petinju ini akan menginjakkan kakinya dan berhadapan langsung! Kekuatan Supernya adalah perlengkapan pelindung vegan yang kuat."
"TID_SPEC_ABI_HEAL_FOREST","Kerajaan Tumbuhan"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Kesehatan Rosa pulih <c00cc00><VALUE1></c> per detik saat berada di dalam semak."
"TID_ROSA_WEAPON","Tangan Batu"
"TID_ROSA_ULTI","Barang Kuat"
"TID_ROSA_WEAPON_DESC","Rosa mengeluarkan tinju-tinju kuat dengan teknik sempurna!"
"TID_ROSA_ULTI_DESC","Rosa mendapatkan kostum kedua dari sulur anggur kuat selama <time> detik, mengurangi semua kerusakan yang diterima sebesar <num>% selama durasi itu."
"TID_STAT_DAMAGE_PER_CLUSTER","Kerusakan per klaster"
"TID_STAT_DAMAGE_PER_SHURIKEN","Kerusakan per belati jarak dekat"
"TID_STAT_INVISIBLE","Bom Asap"
"TID_STAT_SHIELD","Perisai"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Pemain vs Bos</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Tiga pemain vs BOS ROBOT"
"TID_GAME_MODE_10","PERTARUNGAN BOS"
"TID_RAID_BOSS_INTRO_TEXT","Kalahkan Bos"
"TID_RAID_1","Arena Bos Robot"
"TID_GAME_MODE_10_DESC","Sanggupkah kamu mengalahkan Bos Robot? Gabungkan kekuatanmu bersama dua rekan tim dan kalahkan monster ini. Kamu akan bangkit dan kembali berlaga selama masih ada setidaknya satu rekan tim yang bertahan. Jika semua tumbang, laga berakhir!\n\nSetiap kali berhasil mengalahkan Bos, Tantangan Pertarungan Bos akan naik tingkat, dari Normal sampai Gila."
"TID_TEAM_MATE_GONE","<ccccc00>Rekan tim tumbang!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>Kedua rekan tim tumbang!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Bos MARAH!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Bos MENGAMUK!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Bos MURKA!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Normal"
"TID_RAID_BOSS_DIFFICULTY_1","Sulit"
"TID_RAID_BOSS_DIFFICULTY_2","Ahli"
"TID_RAID_BOSS_DIFFICULTY_3","Master"
"TID_RAID_BOSS_DIFFICULTY_4","Gila"
"TID_RAID_BOSS_DIFFICULTY_5","Gila II"
"TID_RAID_BOSS_DIFFICULTY_6","Gila III"
"TID_RAID_BOSS_DIFFICULTY_7","Gila IV"
"TID_RAID_BOSS_DIFFICULTY_8","Gila V"
"TID_RAID_BOSS_DIFFICULTY_9","Gila VI"
"TID_RAID_BOSS_DIFFICULTY_10","Gila VII"
"TID_RAID_BOSS_DIFFICULTY_11","Gila VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Gila IX"
"TID_RAID_BOSS_DIFFICULTY_13","Gila X"
"TID_RAID_BOSS_DIFFICULTY_14","Gila XI"
"TID_RAID_BOSS_DIFFICULTY_15","Gila XII"
"TID_RAID_BOSS_DIFFICULTY_16","Gila XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Gila XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Gila XV"
"TID_RAID_BOSS_DIFFICULTY_19","Gila XVI"
"TID_RAID_BOSS_DIFFICULTY_20","KALIAN HEBAT!"
"TID_MODES_NEW_EVENT","ACARA BARU!"
"TID_MODES_NEW_EVENTS","ACARA BARU!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","BERLAGA"
"TID_TEAM_MEMBER_STATUS_NEW_2","PERGI"
"TID_TEAM_MEMBER_STATUS_NEW_3","<EMPTY>"
"TID_TEAM_MEMBER_STATUS_NEW_4","MENCARI LAWAN"
"TID_TEAM_MEMBER_STATUS_NEW_5","LAYAR AKHIR"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","MENONTON"
"TID_TEAM_MEMBER_STATUS_NEW_8","BERLATIH"
"TID_TEAM_MEMBER_STATUS_NEW_9","MENGETIK..."
"TID_TEAM_MEMBER_STATUS_NEW_10","MEMILIH JAGOAN"
"TID_TEAM_MEMBER_STATUS_NEW_11","MEMILIH ACARA"
"TID_TEAM_MEMBER_STATUS_NEW_12","MENCARI ANGGOTA"
"TID_TEAM_MEMBER_STATUS_NEW_READY","SIAP"
"TID_BUTTON_SPECTATE","TONTON"
"TID_NEW_EVENT_IN","Acara Baru dalam: <TIME>"
"TID_NEW_EVENT_NOW","ACARA BARU TERSEDIA!"
"TID_SHOP_TITLE","TOKO"
"TID_SELECT_EVENT_TITLE","PILIH ACARA"
"TID_HERO_LIST_LABEL_NEW","JAGOAN <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","PEMAIN ONLINE"
"TID_ONLINE_TAB_2","OBROLAN TIM"
"TID_ONLINE_TAB_3","OBROLAN GENG"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","Gabung dengan Geng untuk mengakses Obrolan Geng"
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","Buat Tim dengan pemain lain untuk mengakses Obrolan Tim"
"TID_NO_BAND_GO_TO_BANDS","Kunjungi Geng"
"TID_SHARE_TEAM_CODE_NO_CODE","Tunggu kode dibuat sebelum membagikan!"
"TID_TEAM_TEAMCODE_YOURS","Kode timmu"
"TID_BACK_BUTTON","TINGGALKAN TIM"
"TID_BARLEY_WIZARD_SKIN","BARLEY PENYIHIR"
"TID_EVENT_LOCKED_TROPHIES","Menangkan lebih banyak trofi untuk membuka Acara"
"TID_EVENT_LOCKED_PRO_LEAGUE","Buka acara dengan meraih Kekuatan Bintang untuk salah satu Jagoan"
"TID_SHOTGUN_STAR_SKIN","SHELLY BINTANG"
"TID_PARTY_MODE_TITLE","PERSAHABATAN"
"TID_BUTTON_PARTY_MODE","LAGA PERSAHABATAN"
"TID_LEAVE_TEAM_TITLE","TIM"
"TID_LEAVE_TEAM_TXT","KELUAR"
"TID_PARTY_MODE_DESC","Laga persahabatan tidak memberi hadiah trofi tapi kamu bisa berlatih untuk acara reguler atau membuat kompetisi persahabatan!\n\nSemua Jagoan ditingkatkan secara penuh di Laga Persahabatan."
"TID_HEROES_TO_BE_UNLOCKED","JAGOAN YANG BELUM DIDAPATKAN"
"TID_NITA_REINDEER_SKIN","NITA HIDUNG MERAH"
"TID_PENNY_ELF_SKIN","PENNY PERI NATAL"
"TID_DYNAMIKE_SANTA_SKIN","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN","MIKE PEDAS"
"TID_BROCK_BOOMBOX_SKIN","BROCK JOGET"
"TID_EVENT_SLOT_NAME_1","REBUT PERMATA"
"TID_EVENT_SLOT_NAME_2","SHOWDOWN"
"TID_EVENT_SLOT_NAME_3","ACARA HARIAN"
"TID_EVENT_SLOT_NAME_4","ACARA TIM"
"TID_EVENT_SLOT_NAME_7","ACARA TIKET"
"TID_EVENT_SLOT_NAME_8","ACARA SOLO"
"TID_EVENT_SLOT_NAME_9","ARENA BINTANG"
"TID_PENNY_ELF_SKIN_SHOP","PENNY\nPERI NATAL"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","MIKE PEDAS"
"TID_BROCK_BOOMBOX_SKIN_SHOP","BROCK\nJOGET"
"TID_NITA_REINDEER_SKIN_SHOP","NITA\nHIDUNG MERAH"
"TID_EVENT_STARTS_IN","Acara dimulai dalam: <TIME>"
"TID_UNDERTAKER_HAT_SKIN","MORTIS TOPI TINGGI"
"TID_CREATE_ROOM_CODE","BUAT KODE TIM"
"TID_EVENT_LOCKED_TEAM","Acara ini tidak mendukung bermain dalam Tim!"
"TID_EVENT_PREVIEW_TITLE","INFO ACARA"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","Bertahan di Arena"
"TID_GAME_MODE_6_SOLO_DUO_DESC","Berlaga sendirian atau berdua di Arena Showdown! Siapa pun yang berhasil bertahan sampai akhir akan menang.\n\nKumpulkan Kubus Kekuatan untuk menambah kesehatan serta kerusakan serangan. Awas, ada awan beracun mendekat, jangan sampai terperangkap!"
"TID_INVITE_PENDING","MENGUNDANG"
"TID_JOIN_REQUEST_PENDING","BERGABUNG"
"TID_GOAL_MATCH_OVER","<name> mencetak gol!\nPertandingan selesai"
"TID_GOLDRUSH_XMAS_1","Benteng Salju"
"TID_GOLDRUSH_XMAS_2","Padang Salju Natal"
"TID_GOLDRUSH_XMAS_3","Perang Bola Salju"
"TID_GOLDRUSH_XMAS_4","Bongkahan Es"
"TID_GOLDRUSH_XMAS_5","Kepungan Salju"
"TID_GOLDRUSH_XMAS_6","Bungkus Kado"
"TID_GOLDRUSH_XMAS_7","Hiasan Natal"
"TID_GOLDRUSH_XMAS_8","Danau Beku"
"TID_GOLDRUSH_XMAS_9","Kristal Dingin"
"TID_GOLDRUSH_XMAS_10","Perburuan Harta Karun"
"TID_RAID_BOSS_DIFFICULTY_CAP","Level Tantangan Bos telah diturunkan agar sesuai dengan Tim. Kamu tidak dikenakan biaya tiket untuk tantangan dengan level lebih rendah, tetapi kamu hanya akan menerima hadiah jika menantang Bos di levelmu!"
"TID_RAID_BOSS_DIFFICULTY","Tantangan:"
"TID_BOSS_3","Arena Murka"
"TID_BOSS_4","Hari Tim"
"TID_BOSS_5","Meja Putar"
"TID_BOSS_6","Pesta Berburu"
"TID_COOP_3","Pelindung Brankas"
"TID_COOP_4","Area Terpencil"
"TID_COOP_5","Transit Rusak"
"TID_COOP_6","Tetap Aman"
"TID_RAID_2","Zona Mesin"
"TID_RAID_3","Serpihan Logam"
"TID_BUTTON_INVITE_PLAYER","UNDANG"
"TID_BUTTON_JOIN_TEAM","MINTA GABUNG"
"TID_BUTTON_TEAM_FULL","PENUH"
"TID_DECIMAL_MARK",","
"TID_RARITY_HEADER_0","HADIAH AMBANG TROFI"
"TID_RARITY_HEADER_1","LANGKA"
"TID_RARITY_HEADER_2","SUPER LANGKA"
"TID_RARITY_HEADER_3","EPIK"
"TID_RARITY_HEADER_4","MISTIS"
"TID_RARITY_HEADER_5","LEGENDARIS"
"TID_SETTINGS_KAKAO","TEMAN KakaoTalk"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","KEKUATAN <NUMBER>"
"TID_HERO_INFO_LEVEL_WITH_NUMBER_LONG","LEVEL KEKUATAN <NUMBER>"
"TID_IN_YOUR_TEAM","TIMMU"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","Tidak dapat mengirim permintaan bergabung. Timmu penuh"
"TID_EVENT_ENDS_IN","Acara Berakhir dalam: <TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","Buka Acara dari layar Ambang Trofi"
"TID_EVENT_LOCKED_CAN_CLAIM","Selamat! Kini kamu bisa membuka Acara dari layar Ambang Trofi"
"TID_BATTLE_ROYALE_3D","Lembah Maut"
"TID_BATTLE_ROYALE_7D","Lembah Berbatu"
"TID_WANTED_4D","Tudung Bencana"
"TID_GOLDRUSH_3D","Gua Jamur"
"TID_WEEKEND_OFFER","Penawaran Akhir Pekan"
"TID_EXCLUSIVE_OFFER","Penawaran Eksklusif"
"TID_EPIC_OFFER","Penawaran Epik"
"TID_MEGA_OFFER","Penawaran Mega"
"TID_FEATURED_OFFER","PENAWARAN UNGGULAN"
"TID_TAIPEI_OFFER","Penawaran Taipei Game Show"
"TID_RAID_BOSS_ENRAGE_4","<c99ffffff>Bos sedang dalam MODE PERKASA!</c>"
"TID_RAID_BOSS_ENRAGE_WARNING_1","Bos <cffbb22bb>MARAH</c> dalam:"
"TID_RAID_BOSS_ENRAGE_WARNING_2","Bos <cffbb2222>MENGAMUK</c> dalam:"
"TID_RAID_BOSS_ENRAGE_WARNING_3","Bos <cffbbbb22>MURKA</c> dalam:"
"TID_RAID_BOSS_ENRAGE_WARNING_4","Bos berubah ke <cffffffff>MODE PERKASA</c> dalam:"
"TID_HERO_INFO_LOCKED_INFO_SHORT","Dapatkan dari Kotak Jagoan"
"TID_ROBO_WARS_1","Pengepungan Swedia"
"TID_ROBO_WARS_INTRO_TEXT","Hancurkan markas lawan"
"TID_ROBO_WARS_SCRAP","Baut:"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_0","<c998888ff>Timmu</c> merakit Robot Pengepungan!"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_0","<c99dd3333>Tim lawan</c> merakit Robot Pengepungan!"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_1","<c998888ff>Timmu</c> membangun <c99bb22bb>Robot MARAH!</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_1","<c99dd3333>Tim lawan</c> membangun <c99bb22bb>Robot MARAH!</c>"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_2","<c998888ff>Timmu</c> membangun <c99bb2222>Robot MENGAMUK</c>!"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_2","<c99dd3333>Tim lawan</c> membangun <c99bb2222>Robot MENGAMUK</c>!"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_3","<c998888ff>Timmu</c> membangun <c99bbbb22>Robot MURKA</c>!"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_3","<c99dd3333>Tim lawan</c> membangun <c99bbbb22>Robot MURKA</c>!"
"TID_ROBO_WARS_SCRAP_AMOUNT","<v1>/<v2>"
"TID_BRAWL_BOX_INFO","Kumpulkan <c33a5d7><COUNT> Token</c> dari Laga untuk membuka Kotak Jagoan ini"
"TID_STAR_BOX_INFO","Kumpulkan <cff8E1b><COUNT> Token Bintang</c> dari kemenangan pertama di beragam acara untuk membuka Kotak Besar ini."
"TID_ALLIANCE_LOCATION","LOKASI GENG"
"TID_LOCATION_TITLE","PILIH LOKASI"
"TID_SETTINGS_LOCATION","LOKASI"
"TID_REGION_INT","Internasional"
"TID_POPUP_CHANGE_LOCATION_TITLE","Ganti lokasi?"
"TID_POPUP_CHANGE_LOCATION","Yakin ingin mengganti lokasi? Lokasi hanya dapat diganti sekali dalam sehari."
"TID_CHANGE_LOCATION_RESULT_0","Lokasi diganti ke <COUNTRY>"
"TID_CHANGE_LOCATION_RESULT_1","Tidak dapat mengganti lokasi. Coba lagi dalam <TIME>"
"TID_SKIN_INFO_CAMPAIGN_2_AVAILABLE","Rayakan Imlek Jagoan dengan kostum meriah ini!"
"TID_SKIN_INFO_CAMPAIGN_2_NOT_AVAILABLE","Kostum Imlek Jagoan."
"TID_SKIN_INFO_CAMPAIGN_5_AVAILABLE","Rayakan Imlek dengan kostum keren!"
"TID_SKIN_INFO_CAMPAIGN_5_NOT_AVAILABLE","Kostum Imlek Jagoan."
"TID_CACTUS_PINK_SKIN","SPIKE SAKURA"
"TID_CACTUS_PINK_SKIN_SHOP","SPIKE\nSAKURA"
"TID_TRICKSHOT_DUDE","RICO"
"TID_TRICKSHOT_GOLD_SKIN","RICO KAYA RAYA"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","RICO\nKAYA RAYA"
"TID_SKIN_POPCORN_RICO","RICO POPCORN"
"TID_SKIN_POPCORN_RICO_SHOP","RICO\nPOPCORN"
"TID_SKIN_FOOTBULL","BULL TOUCHDOWN"
"TID_SKIN_FOOTBULL_SHOP","BULL\nTOUCHDOWN"
"TID_SKIN_DUMPLING_DARRYL","DARRYL DIM SUM"
"TID_SKIN_DUMPLING_DARRYL_SHOP","DARRYL\nDIM SUM"
"TID_SKIN_LUNAR_BROCK","BROCK BARONGSAI"
"TID_SKIN_LUNAR_BROCK_SHOP","BROCK\nBARONGSAI"
"TID_SKIN_LUNAR_COLT","COLT INSPEKTUR KERAJAAN"
"TID_SKIN_LUNAR_COLT_SHOP","COLT\nINSPEKTUR KERAJAAN"
"TID_SKIN_VALENTINE_POCO","POCO SENANDUNG ASMARA"
"TID_SKIN_VALENTINE_POCO_SHOP","POCO\nSENANDUNG ASMARA"
"TID_BANKHEIST_9","Detik Terakhir"
"TID_BANKHEIST_10","Laga Gelinding"
"TID_BANKHEIST_11","Putar Balik dan Tembak"
"TID_BANKHEIST_12","Jembatan Jauh"
"TID_BANKHEIST_13","Sudut Kasus"
"TID_WANTED_10","Pesta Kolam Renang"
"TID_WANTED_11","Pena Banteng"
"TID_WANTED_12","Ajang Tangguh"
"TID_WANTED_13","Kue Lapis"
"TID_WANTED_14","Musim Kemarau"
"TID_NOT_ENOUGH_LEGENDARY_TROPHIES","Poin Bintang tidak cukup!"
"TID_NOT_ENOUGH_GOLD_TITLE","Koin tidak cukup!"
"TID_NOT_ENOUGH_GOLD_TEXT","Beli <NUM> Koin yang kurang?"
"TID_NOT_ENOUGH_GOLD_TEXT_ONE","Beli Koin yang kurang?"
"TID_TEAM_INVITATION_POPUP_MUTE_ALL","BLOKIR SEMUA UNDANGAN UNTUK 1 JAM BERIKUTNYA"
"TID_TEAM_INVITATION_SETTING_MUTE","Blokir semua undangan tim"
"TID_BUTTON_TEAM_DND","JANGAN GANGGU"
"TID_SHOP_VALENTINE_OFFER","PENAWARAN HARI VALENTINE"
"TID_SHOP_BRAWLER_BUNDLE","BUNDEL JAGOAN"
"TID_SHOP_SEASONAL_SKIN_OFFER","PENAWARAN KOSTUM MUSIMAN"
"TID_SHOP_WELCOME_OFFER","PENAWARAN SELAMAT DATANG"
"TID_SHOP_BRAWLER_PACK","Paket Jagoan"
"TID_SHOP_STAR_POWER_OFFER","PENAWARAN KEKUATAN BINTANG"
"TID_SHOP_UPGRADE_BUNDLE","BUNDEL PENINGKATAN"
