"TID","CNT"
"TID_SPEC_ABI_SPEED_INVISIBLE","遁走之術"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","在隱身狀態下，里昂的移動速度提升<c00cc00><VALUE1>%</c>。"
"TID_NINJA_WEAPON","風車手裏劍"
"TID_NINJA_ULTI","忍法煙玉"
"TID_NINJA_WEAPON_DESC","里昂朝敵人丟出4把手裏劍，手裏劍飛得越遠，造成的傷害越低。"
"TID_NINJA_ULTI_DESC","里昂的忍法煙玉能讓自己隱身<time>秒，但在隱身狀態下發動攻擊會解除隱身狀態。此外，若里昂過於靠近敵人，他的隱身狀態也會被敵人識破。"
"TID_ROSA_SHORT_DESC","重裝"
"TID_ROSA_DESC","植物學家羅莎能像植物一樣紮根大地，面對強敵！她的超級技能是為自己披上一件植物護甲。"
"TID_SPEC_ABI_HEAL_FOREST","綠茵療癒"
"TID_SPEC_ABI_HEAL_FOREST_DESC","躲在草叢時，羅莎每秒恢復<c00cc00><VALUE1></c>生命值。"
"TID_ROSA_WEAPON","大地石拳"
"TID_ROSA_ULTI","藤蔓護甲"
"TID_ROSA_WEAPON_DESC","羅莎連續打出數記出神入化的強力重拳！"
"TID_ROSA_ULTI_DESC","羅莎在<time>秒內獲得堅韌的藤蔓護甲保護，期間受到的所有傷害降低<num>%。"
"TID_STAT_DAMAGE_PER_CLUSTER","每顆子炸彈傷害"
"TID_STAT_DAMAGE_PER_SHURIKEN","每把手裏劍近距離傷害"
"TID_STAT_INVISIBLE","忍法煙玉"
"TID_STAT_SHIELD","護盾"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>玩家對抗機甲首領</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","3名玩家 vs 機甲首領"
"TID_GAME_MODE_10","團隊首領戰"
"TID_RAID_BOSS_INTRO_TEXT","擊敗首領"
"TID_RAID_1","機甲首領競技場"
"TID_GAME_MODE_10_DESC","你能戰勝強大的機甲首領嗎？與另外兩名隊友一起合力擊敗這個龐然大物吧。只要還有隊友存活，你就可以不斷復活並重回戰場。小隊全滅，戰鬥結束！\n\n團隊首領戰的難度分為普通到瘋狂多個等級。你每次成功擊敗機甲首領後，挑戰難度都會提升。"
"TID_TEAM_MATE_GONE","<ccccc00>有隊友倒下了！</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>兩個隊友都倒下了！</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>首領已憤怒！</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>首領已狂怒！</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>首領已暴怒！</c>"
"TID_RAID_BOSS_DIFFICULTY_0","普通"
"TID_RAID_BOSS_DIFFICULTY_1","困難"
"TID_RAID_BOSS_DIFFICULTY_2","高手"
"TID_RAID_BOSS_DIFFICULTY_3","大師"
"TID_RAID_BOSS_DIFFICULTY_4","瘋狂"
"TID_RAID_BOSS_DIFFICULTY_5","瘋狂II"
"TID_RAID_BOSS_DIFFICULTY_6","瘋狂III"
"TID_RAID_BOSS_DIFFICULTY_7","瘋狂IV"
"TID_RAID_BOSS_DIFFICULTY_8","瘋狂V"
"TID_RAID_BOSS_DIFFICULTY_9","瘋狂VI"
"TID_RAID_BOSS_DIFFICULTY_10","瘋狂VII"
"TID_RAID_BOSS_DIFFICULTY_11","瘋狂VIII"
"TID_RAID_BOSS_DIFFICULTY_12","瘋狂IX"
"TID_RAID_BOSS_DIFFICULTY_13","瘋狂X"
"TID_RAID_BOSS_DIFFICULTY_14","瘋狂XI"
"TID_RAID_BOSS_DIFFICULTY_15","瘋狂XII"
"TID_RAID_BOSS_DIFFICULTY_16","瘋狂XIII"
"TID_RAID_BOSS_DIFFICULTY_17","瘋狂XIV"
"TID_RAID_BOSS_DIFFICULTY_18","瘋狂XV"
"TID_RAID_BOSS_DIFFICULTY_19","瘋狂XVI"
"TID_RAID_BOSS_DIFFICULTY_20","你們超Carry！"
"TID_MODES_NEW_EVENT","新活動!"
"TID_MODES_NEW_EVENTS","新活動!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","對戰中"
"TID_TEAM_MEMBER_STATUS_NEW_2","離開"
"TID_TEAM_MEMBER_STATUS_NEW_3","<EMPTY>"
"TID_TEAM_MEMBER_STATUS_NEW_4","配對"
"TID_TEAM_MEMBER_STATUS_NEW_5","結算"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","觀戰中"
"TID_TEAM_MEMBER_STATUS_NEW_8","練習中"
"TID_TEAM_MEMBER_STATUS_NEW_9","輸入中..."
"TID_TEAM_MEMBER_STATUS_NEW_10","選擇英雄"
"TID_TEAM_MEMBER_STATUS_NEW_11","查看活動"
"TID_TEAM_MEMBER_STATUS_NEW_12","正在尋找隊友"
"TID_TEAM_MEMBER_STATUS_NEW_READY","準備完成"
"TID_BUTTON_SPECTATE","觀戰"
"TID_NEW_EVENT_IN","活動刷新：<TIME>"
"TID_NEW_EVENT_NOW","有新活動啦！"
"TID_SHOP_TITLE","商店"
"TID_SELECT_EVENT_TITLE","選擇活動"
"TID_HERO_LIST_LABEL_NEW","獲得英雄 <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","線上玩家"
"TID_ONLINE_TAB_2","小隊聊天"
"TID_ONLINE_TAB_3","戰隊聊天"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","加入戰隊即可開啟戰隊聊天"
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","與其他玩家組隊即可開啟小隊聊天"
"TID_NO_BAND_GO_TO_BANDS","前往戰隊"
"TID_SHARE_TEAM_CODE_NO_CODE","請等待代碼生成後再分享！"
"TID_TEAM_TEAMCODE_YOURS","你的小隊代碼"
"TID_BACK_BUTTON","離開小隊"
"TID_BARLEY_WIZARD_SKIN","法師保力"
"TID_EVENT_LOCKED_TROPHIES","贏得更多獎盃即可解鎖"
"TID_EVENT_LOCKED_PRO_LEAGUE","獲得任意一位英雄的能力之星即可解鎖該活動"
"TID_SHOTGUN_STAR_SKIN","星光雪莉"
"TID_PARTY_MODE_TITLE","友誼賽"
"TID_BUTTON_PARTY_MODE","友誼賽"
"TID_LEAVE_TEAM_TITLE","小隊"
"TID_LEAVE_TEAM_TXT","離開"
"TID_PARTY_MODE_DESC","友誼賽不會提供獎盃獎勵，但你可以在這裡練習一般活動的各式地圖或是與好友切磋！\n\n友誼賽中所有英雄均為最高等級。"
"TID_HEROES_TO_BE_UNLOCKED","待解鎖英雄"
"TID_NITA_REINDEER_SKIN","聖誕馴鹿"
"TID_PENNY_ELF_SKIN","聖誕精靈"
"TID_DYNAMIKE_SANTA_SKIN","聖誕老麥"
"TID_DYNAMIKE_CHEF_SKIN","勁辣老麥"
"TID_BROCK_BOOMBOX_SKIN","街頭低音炮"
"TID_EVENT_SLOT_NAME_1","寶石爭奪戰"
"TID_EVENT_SLOT_NAME_2","荒野生死鬥"
"TID_EVENT_SLOT_NAME_3","每日活動"
"TID_EVENT_SLOT_NAME_4","組隊活動"
"TID_EVENT_SLOT_NAME_7","入場券活動"
"TID_EVENT_SLOT_NAME_8","單人活動"
"TID_EVENT_SLOT_NAME_9","星光競賽"
"TID_PENNY_ELF_SKIN_SHOP","聖誕精靈"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","聖誕老麥"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","勁辣老麥"
"TID_BROCK_BOOMBOX_SKIN_SHOP","街頭低音炮"
"TID_NITA_REINDEER_SKIN_SHOP","聖誕馴鹿"
"TID_EVENT_STARTS_IN","離活動開始還有：<TIME>"
"TID_UNDERTAKER_HAT_SKIN","紳士風範"
"TID_CREATE_ROOM_CODE","生成小隊代碼"
"TID_EVENT_LOCKED_TEAM","該活動不支持以小隊進行"
"TID_EVENT_PREVIEW_TITLE","活動資訊"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","亂鬥求生"
"TID_GAME_MODE_6_SOLO_DUO_DESC","獨自出戰，或與一個夥伴合作戰鬥，在荒野生死鬥競技場中一決高下！存活到最後的玩家獲勝。\n\n收集能量方塊，提升你的生命值和攻擊傷害。毒氣會不斷由外向內擴散，所以要不斷保持移動！"
"TID_INVITE_PENDING","正在邀請"
"TID_JOIN_REQUEST_PENDING","等待確認"
"TID_GOAL_MATCH_OVER","<name>得分！\n對戰結束"
"TID_GOLDRUSH_XMAS_1","冰雪要塞"
"TID_GOLDRUSH_XMAS_2","度假山丘"
"TID_GOLDRUSH_XMAS_3","雪球樂園"
"TID_GOLDRUSH_XMAS_4","冰塊巨岩"
"TID_GOLDRUSH_XMAS_5","雪漫圍城"
"TID_GOLDRUSH_XMAS_6","禮物迷宮"
"TID_GOLDRUSH_XMAS_7","清新雪場"
"TID_GOLDRUSH_XMAS_8","冰封湖泊"
"TID_GOLDRUSH_XMAS_9","寒霜水晶"
"TID_GOLDRUSH_XMAS_10","尋寶遊戲"
"TID_RAID_BOSS_DIFFICULTY_CAP","團隊首領戰已降低至隊友的難度。參加較低難度的挑戰不會花費入場券，但也無法獲得獎勵。只有挑戰尚未完成的難度才能獲得獎勵！"
"TID_RAID_BOSS_DIFFICULTY","難度："
"TID_BOSS_3","火冒三丈"
"TID_BOSS_4","合作時刻"
"TID_BOSS_5","盛怒狂歡"
"TID_BOSS_6","追獵派對"
"TID_COOP_3","血戰金庫"
"TID_COOP_4","偏遠郊區"
"TID_COOP_5","曲折迴路"
"TID_COOP_6","安全為重"
"TID_RAID_2","機械迷城"
"TID_RAID_3","破銅爛鐵"
"TID_BUTTON_INVITE_PLAYER","邀請"
"TID_BUTTON_JOIN_TEAM","請求加入"
"TID_BUTTON_TEAM_FULL","已滿"
"TID_DECIMAL_MARK","."
"TID_RARITY_HEADER_0","榮耀之路獎勵"
"TID_RARITY_HEADER_1","稀有"
"TID_RARITY_HEADER_2","超稀有"
"TID_RARITY_HEADER_3","史詩"
"TID_RARITY_HEADER_4","神話"
"TID_RARITY_HEADER_5","傳奇"
"TID_SETTINGS_KAKAO","KAKAO好友"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","等級 <NUMBER>"
"TID_HERO_INFO_LEVEL_WITH_NUMBER_LONG","戰力等級<NUMBER>"
"TID_IN_YOUR_TEAM","已在組內"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","無法發送小隊請求，你的小隊已滿。"
"TID_EVENT_ENDS_IN","離活動結束還有：<TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","前往榮耀之路介面解鎖新活動"
"TID_EVENT_LOCKED_CAN_CLAIM","恭喜！你可以在榮耀之路介面解鎖新活動了。"
"TID_BATTLE_ROYALE_3D","絕命山谷"
"TID_BATTLE_ROYALE_7D","巨石峽谷"
"TID_WANTED_4D","致命毒菇"
"TID_GOLDRUSH_3D","蘑菇洞穴"
"TID_WEEKEND_OFFER","週末特惠"
"TID_EXCLUSIVE_OFFER","專屬特惠"
"TID_EPIC_OFFER","史詩特惠"
"TID_MEGA_OFFER","超級特惠"
"TID_FEATURED_OFFER","精選特惠"
"TID_TAIPEI_OFFER","台北電玩展特惠"
"TID_RAID_BOSS_ENRAGE_4","<c99ffffff>首領已神怒！</c>"
"TID_RAID_BOSS_ENRAGE_WARNING_1","首領<cffbb22bb>憤怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_2","首領<cffbb2222>狂怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_3","首領<cffbbbb22>暴怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_4","首領<cffffffff>神怒</c>倒數計時："
"TID_HERO_INFO_LOCKED_INFO_SHORT","從亂鬥寶箱中開出"
"TID_ROBO_WARS_1","圍攻瑞典"
"TID_ROBO_WARS_INTRO_TEXT","摧毀敵方基地"
"TID_ROBO_WARS_SCRAP","螺栓："
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_0","<c998888ff>我方</c>製造了一個攻堅機甲！"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_0","<c99dd3333>敵方</c>製造了一個攻堅機甲！"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_1","<c998888ff>我方</c>製造了一個<c99bb22bb>憤怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_1","<c99dd3333>敵方</c>製造了一個<c99bb22bb>憤怒機甲！</c>"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_2","<c998888ff>我方</c>製造了一個<c99bb2222>狂怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_2","<c99dd3333>敵方</c>製造了一個<c99bb2222>狂怒機甲！</c>"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_3","<c998888ff>我方</c>製造了一個<c99bbbb22>暴怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_3","<c99dd3333>敵方</c>製造了一個<c99bbbb22>暴怒機甲！</c>"
"TID_ROBO_WARS_SCRAP_AMOUNT","<v1>/<v2>"
"TID_BRAWL_BOX_INFO","透過對戰收集<c33a5d7><COUNT>枚代幣</c>即可打開這個亂鬥寶箱"
"TID_STAR_BOX_INFO","在各個活動中贏得首勝，收集<cff8E1b><COUNT>枚星徽代幣</c>即可打開這個大型寶箱"
"TID_ALLIANCE_LOCATION","戰隊位置"
"TID_LOCATION_TITLE","選擇位置"
"TID_SETTINGS_LOCATION","位置"
"TID_REGION_INT","全球"
"TID_POPUP_CHANGE_LOCATION_TITLE","更改位置？"
"TID_POPUP_CHANGE_LOCATION","每天只能更改一次位置，你確定要更改位置嗎？"
"TID_CHANGE_LOCATION_RESULT_0","位置已更改到<COUNTRY>"
"TID_CHANGE_LOCATION_RESULT_1","不能更改位置，請等待<TIME>後重試。"
"TID_SKIN_INFO_CAMPAIGN_2_AVAILABLE","新春換新裝，亂鬥添喜氣！"
"TID_SKIN_INFO_CAMPAIGN_2_NOT_AVAILABLE","新春亂鬥造型"
"TID_SKIN_INFO_CAMPAIGN_5_AVAILABLE","換上新造型，亂鬥鬧新春！"
"TID_SKIN_INFO_CAMPAIGN_5_NOT_AVAILABLE","新春亂鬥造型"
"TID_CACTUS_PINK_SKIN","櫻花派對"
"TID_CACTUS_PINK_SKIN_SHOP","櫻花派對"
"TID_TRICKSHOT_DUDE","彈射"
"TID_TRICKSHOT_GOLD_SKIN","金光四射"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","金光四射"
"TID_SKIN_POPCORN_RICO","香濃爆米花"
"TID_SKIN_POPCORN_RICO_SHOP","香濃爆米花"
"TID_SKIN_FOOTBULL","達陣狂牛"
"TID_SKIN_FOOTBULL_SHOP","達陣狂牛"
"TID_SKIN_DUMPLING_DARRYL","蒸蒸日上"
"TID_SKIN_DUMPLING_DARRYL_SHOP","蒸蒸日上"
"TID_SKIN_LUNAR_BROCK","舞獅高手"
"TID_SKIN_LUNAR_BROCK_SHOP","舞獅高手"
"TID_SKIN_LUNAR_COLT","花郎特務"
"TID_SKIN_LUNAR_COLT_SHOP","花郎特務"
"TID_SKIN_VALENTINE_POCO","愛戀夜曲"
"TID_SKIN_VALENTINE_POCO_SHOP","愛戀夜曲"
"TID_BANKHEIST_9","分秒必爭"
"TID_BANKHEIST_10","滾雷山谷"
"TID_BANKHEIST_11","狹路相逢"
"TID_BANKHEIST_12","遙遠的橋"
"TID_BANKHEIST_13","偏安一隅"
"TID_WANTED_10","泳池派對"
"TID_WANTED_11","歡鬧牛棚"
"TID_WANTED_12","格格不入"
"TID_WANTED_13","夾心蛋糕"
"TID_WANTED_14","酷熱地帶"
"TID_NOT_ENOUGH_LEGENDARY_TROPHIES","星徽點數不足！"
"TID_NOT_ENOUGH_GOLD_TITLE","金幣不足！"
"TID_NOT_ENOUGH_GOLD_TEXT","購買缺少的<NUM>金幣？"
"TID_NOT_ENOUGH_GOLD_TEXT_ONE","購買缺少的金幣？"
"TID_TEAM_INVITATION_POPUP_MUTE_ALL","封鎖所有小隊邀請1小時"
"TID_TEAM_INVITATION_SETTING_MUTE","封鎖所有小隊邀請"
"TID_BUTTON_TEAM_DND","請勿打擾"
"TID_SHOP_VALENTINE_OFFER","情人節特惠"
"TID_SHOP_BRAWLER_BUNDLE","英雄組合特惠"
"TID_SHOP_SEASONAL_SKIN_OFFER","限定造型特惠"
"TID_SHOP_WELCOME_OFFER","新手特惠"
"TID_SHOP_BRAWLER_PACK","英雄特惠包"
"TID_SHOP_STAR_POWER_OFFER","能力之星特惠"
"TID_SHOP_UPGRADE_BUNDLE","升級組合特惠"
"TID_SHOP_NEW_BRAWLER_OFFER","新英雄特惠"
"TID_SHOP_NEW_SKIN_RELEASE","新造型登場"
"TID_SHOP_NEW_SKIN_OFFER","新造型特惠"
"TID_FRIENDLY_GAME_ROOM_LOCKED","經驗等級達到<NUM>級後即可解鎖友誼賽"
"TID_HEROES_COMING_SOON","即將推出新英雄"
"TID_RARITY_NAME_0_UPPER","榮耀之路獎勵"
"TID_RARITY_NAME_1_UPPER","稀有"
"TID_RARITY_NAME_2_UPPER","超稀有"
"TID_RARITY_NAME_3_UPPER","史詩"
"TID_RARITY_NAME_4_UPPER","神話"
"TID_RARITY_NAME_5_UPPER","傳奇"
"TID_STARTER_PACK_5","50級特惠包"
"TID_STARTER_PACK_6","75級特惠包"
"TID_STARTER_PACK_7","100級特惠包"
"TID_STARTER_PACK_8","125級特惠包"
"TID_WHIRLWIND","卡爾"
"TID_WHIRLWIND_SHORT_DESC","鬥士"
"TID_WHIRLWIND_DESC","卡爾丟出的十字鎬就像一把迴旋鏢。他的超級技能是讓自己的礦車快速旋轉，痛擊身邊的敵人。"
"TID_WHIRLWIND_WEAPON","迴旋十字鎬"
"TID_WHIRLWIND_ULTI","旋風礦車"
"TID_WHIRLWIND_WEAPON_DESC","卡爾丟出的十字鎬就像一把迴旋鏢。十字鎬回到他手中後，他就能再次發動攻擊。"
"TID_WHIRLWIND_ULTI_DESC","卡爾在幾秒鐘內飛速旋轉，不斷用十字鎬對附近的敵人造成傷害。"
"TID_STAT_DAMAGE_EACH_WAY","單次命中傷害"
"TID_STAT_DAMAGE_PER_SWING","單次旋轉傷害"
"TID_HINT_43","卡爾的十字鎬擊中障礙物後會立刻返回，讓卡爾可以更快進行下一次攻擊。"
"TID_SPEC_ABI_PROJECTILE_SPEED","全力投擲"
"TID_SPEC_ABI_PROJECTILE_SPEED_DESC","十字鎬的飛行速度提升<c00cc00><VALUE1>%</c>，使它可以更快飛抵目標和返回。"
"TID_SPEC_ABI_SUPERSPEED","礦車滾滾"
"TID_SPEC_ABI_SUPERSPEED_DESC","超級技能持續期間，卡爾的礦車移動速度加快！"
"TID_HERO_SORTING_TROPHIES","按獎盃數遞增"
"TID_HERO_SORTING_TROPHIES_DESC","按獎盃數遞減"
"TID_HERO_SORTING_RARITY","按稀有度遞增"
"TID_HERO_SORTING_RARITY_DESC","按稀有度遞減"
"TID_HERO_SORTING_POWER_DESC","按戰力等級遞減"
"TID_HERO_SORTING_RANKUP","按提升Rank所需獎盃"
"TID_MUTE_INVITES_LABEL","請勿打擾："
"TID_GEM_BALANCE_TITLE","寶石餘額"
"TID_JP_BUTTON","寶石餘額"
"TID_GEM_BALANCE","目前寶石餘額：<total>\n\n免費寶石：<free>\n\n付費寶石：<paid>"
"TID_SETTINGS_LINE","LINE"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","此帳號進行的一筆交易已於<DATE>成功退款或已被確認為詐欺購買。申請退款後，退款將透過你購買時所使用的付款方式退回。你的帳號已被扣除共<X>寶石，扣除的數量與你退款金額對應的價值相符。你的寶石餘額可能因此變為負數，你可以透過再次購買寶石或遊戲內其他獲取寶石的方式，來增加你的寶石數量。"
"TID_HERO_DISABLED_CURRENTLY","該英雄暫不可用"
"TID_SKIN_FARMER_POCO","農場達人"
"TID_SKIN_FARMER_POCO_SHOP","農場達人"
"TID_UNDERTAKER_NIGHTWITCH_SKIN","暗夜男巫"
"TID_UNDERTAKER_NIGHTWITCH_SKIN_SHOP","暗夜男巫"
"TID_FRIEND_ADDED","<FRIEND>已成為你的好友！"
"TID_IAP_REFRESHER_BUNDLE","商店組合特惠"
"TID_IAP_REFRESHER_PACK","商店特惠包"
"TID_IAP_WOMENS_DAY_1","女力十足"
"TID_IAP_WOMENS_DAY_2","國際婦女節快樂"
"TID_IAP_LIMITED_TIME_DISCOUNT","限時特惠"
"TID_IAP_GOLDENWEEK_PACK","黃金週特惠包"
"TID_IAP_GOLDENWEEK_PACK_DESC","歡慶黃金週"
"TID_LIMITED_AVAILABILITY","心動不如馬上行動！"
"TID_ROBO_WARS_2","機械賽場"
"TID_ROBO_WARS_3","工廠突襲"
"TID_ROBO_WARS_4","聯合進攻"
"TID_ROBO_WARS_5","基地剋星"
"TID_ROBO_WARS_6","天降機甲"
"TID_ROBO_WARS_7","螺絲螺帽"
"TID_ROBO_WARS_8","等待組裝"
"TID_ROBO_WARS_9","工廠對壘"
"TID_GOLDRUSH_12","鑽石之塵"
"TID_GOLDRUSH_13","方方正正"
"TID_GOLDRUSH_14","地形優勢"
"TID_GOLDRUSH_15","蹦蹦跳跳"
"TID_GOLDRUSH_16","倒數計時"
"TID_GOLDRUSH_17","加速逃逸"
"TID_GOLDRUSH_18","深度連結"
"TID_BATTLE_ROYALE_13","驚魂據點"
"TID_BATTLE_ROYALE_14","庭院深深"
"TID_BATTLE_ROYALE_15","日晷"
"TID_BATTLE_ROYALE_16","超級巨星"
"TID_BATTLE_ROYALE_17","幽暗通道"
"TID_BATTLE_ROYALE_18","發條裝置"
"TID_BALL_8","擦邊射門"
"TID_BALL_9","攻略禁區"
"TID_BALL_10","PK大戰"
"TID_BALL_11","替補隊員"
"TID_BANKHEIST_14","皇室經典"
"TID_HERO_DISABLED_CURRENTLY_PRINT","該英雄暫不可用，請稍後再試！"
"TID_NEXT_ROBO_IN","下一波突擊："
"TID_ROBO_WARS_OWN_ROBO_SPAWNED","與<num>級<c998888ff>攻堅機甲</c>一起<c998888ff>進攻</c>！"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED","<c99dd3333>抵禦</c>對方的<num>級<c99dd3333>攻堅機甲</c>！"
"TID_HERO_DISABLED_CURRENTLY_START_GAME","該英雄暫不可用，請選擇其他英雄！"
"TID_HERO_COMING_SOON","新英雄即將登場！"
"TID_NO_ROBOS_SPAWNED","螺栓數相同，無法派出攻堅機甲！"
"TID_LAST_ROBO_IN","最後一波進攻："
"TID_ROBO_LEVEL","<num>級攻堅機甲"
"TID_BATTLE_ROYALE_19","怪石嶙峋"
"TID_BATTLE_ROYALE_20","墜落星辰"
"TID_BATTLE_ROYALE_21","風暴之眼"
"TID_BATTLE_ROYALE_22","泛濫平原"
"TID_BATTLE_ROYALE_23","激流勇進"
"TID_BATTLE_ROYALE_24","雙重否定"
"TID_BATTLE_ROYALE_25","高牆深院"
"TID_BATTLE_ROYALE_26","古城庭院"
"TID_BATTLE_ROYALE_27","斑駁雪地"
"TID_BALL_12","快樂大腳"
"TID_BALL_13","棋盤迷宮"
"TID_BALL_14","紙醉金迷"
"TID_BALL_15","夢幻彈珠"
"TID_BALL_16","弧形穹頂"
"TID_GOLDRUSH_19","彈簧陷阱"
"TID_GOLDRUSH_20","斜線切入"
"TID_GOLDRUSH_21","交叉剪接"
"TID_GOLDRUSH_22","鋒利銳角"
"TID_GOLDRUSH_23","彈跳餐廳"
"TID_GOLDRUSH_24","細胞分裂"
"TID_GOLDRUSH_25","咻咻作響"
"TID_GOLDRUSH_26","太極陰陽"
"TID_ROBO_HEALTH","攻堅機甲："
"TID_TEAMING_WARNING","<c99dd3333>攻擊敵人</c>，否則就會遭到<c99dd3333>超級隕石</c>的攻擊！"
"TID_FREE_NAME_CHANGE_INTRO_TEXT","你只有一次免費更改名稱的機會，請謹慎使用。之後再次更改名稱需要花費寶石。"
"TID_PAID_NAME_CHANGE_INTRO_TEXT","想花費寶石更改名稱？\n如果更改的名稱違反服務條款，我們將保留對其進行修改的權利，且不會退還寶石。"
"TID_NAME_CHANGE_INTRO_TITLE","更改名稱"
"TID_NAME_CHANGE_ON_COOLDOWN","你需要等待<time>後才能再次更改名稱。"
"TID_NAME_CHANGE_FREE","免費"
"TID_PLAYER_YOU","你"
"TID_NEWS_TAB_NEWS","新聞"
"TID_NEWS_TAB_VIDEOS","影片"
"TID_VS_TRAINING","訓練洞窟"
"TID_TRAINING_DPS","每秒傷害："
"TID_SHOP_SHORTCUT_1","特惠"
"TID_SHOP_SHORTCUT_2","每日精選"
"TID_SHOP_SHORTCUT_NOT_USED","寶箱"
"TID_SHOP_SHORTCUT_3","造型"
"TID_SHOP_SHORTCUT_4","星徽商店"
"TID_SHOP_SHORTCUT_5","資源"
"TID_SHOP_NOTIFICATION_NEW","NEW!"
"TID_SHOP_NOTIFICATION_FREE","FREE!"
"TID_SKIN_INFO_INCLUDES","造型包括：\n"
"TID_SKIN_INFO_NORMAL","- 獨特英雄模組"
"TID_SKIN_INFO_NORMAL_PET","- 獨特英雄模組\n- 獨特寵物模組"
"TID_SKIN_INFO_NORMAL_TURRET","- 獨特英雄模組\n- 獨特炮台模組"
"TID_SKIN_INFO_FX","- 獨特英雄模組\n- 特殊特效"
"TID_SKIN_INFO_ANIM_PET","- 獨特英雄模組\n- 獨特寵物模組\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_TURRET","- 獨特英雄模組\n- 獨特炮台模組\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_FX","- 獨特英雄模組\n- 特殊特效\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_FX_PET","- 獨特英雄模組\n- 獨特寵物模組\n- 特殊特效\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_FX_SOUND_PET","- 獨特英雄模組\n- 獨特寵物模組\n- 特殊特效\n- 特殊動畫\n- 特殊音效"
"TID_SKIN_INFO_ANIM_FX_TURRET","- 獨特英雄模組\n- 獨特炮台模組\n- 特殊特效\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_FX_SOUND_TURRET","- 獨特英雄模組\n- 獨特炮台模組\n- 特殊特效\n- 特殊動畫\n- 特殊音效"
"TID_SKIN_INFO_ANIM","- 獨特英雄模組\n- 特殊動畫"
"TID_SKIN_INFO_ANIM_SOUND_FX","- 獨特英雄模組\n- 特殊特效\n- 特殊動畫\n- 特殊音效"
"TID_SKIN_INFO_FX_SOUND","- 獨特英雄模組\n- 特殊特效\n- 特殊音效"
"TID_SKIN_INFO_SOUND","- 獨特英雄模組\n- 特殊音效"
"TID_GOLDRUSH_27","軌道礦車"
"TID_BUTTON_SETTINGS","設定"
"TID_BUTTON_BATTLELOG","對戰紀錄"
"TID_BUTTON_LEADERBOARD","排行榜"
"TID_BUTTON_BRAWLTV","亂鬥TV"
"TID_BUTTON_NEWS","新聞"
"TID_BRAWL_TV_LIVE","LIVE"
"TID_BUTTON_TEST_HERO","試用"
"TID_CONTENT_UPDATE","正在下載內容..."
"TID_BATTLE_ROYALE_28","飛翔幻夢"
"TID_SHAMAN_SHIBA_SKIN","柴犬妮塔"
"TID_PENNY_BUNNY_SKIN","兔兔佩妮"
"TID_SHAMAN_SHIBA_SKIN_SHOP","柴犬妮塔"
"TID_PENNY_BUNNY_SKIN_SHOP","兔兔佩妮"
"TID_PURCHASE_POPUP_CONFIRM_OFFER","購買特惠？"
"TID_PURCHASE_POPUP_CONFIRM_SKIN","購買造型？"
"TID_PURCHASE_POPUP_CONFIRM_HERO","購買英雄？"
