"Name","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","EffectZ"
"spike_def_atk1_explosion_red",,,,,200,50,,"Cactus_explo","ParticleEmitter",,,"spike_def_atk1_fragments_red",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_ground_red",,,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_cloud_red",,,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"Above",,,,,,,,,
"spike_def_atk2_reached",,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached",,"Above",,,,,,,"spike_def_atk2_reached_red",,
,,,,,,,,,"ParticleEmitter",,,"spike_def_atk2_fragments",,"Object",,,,,,,,,
"spike_def_atk2_reached_red",,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_atk2_fragments_red",,"Object",,,,,,,,,
"spike_def_ulti_explosion",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_def_ulti_fragments",,"Object",,,,,,,"spike_def_ulti_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_stinger_field",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"spike_def_ulti_explosion_red",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_def_ulti_fragments_red",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground_red",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_stinger_field_red",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud_red",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"spike_002_atk",,"true",,,,,,"spike_atk","SWF","sc/effects_brawler.sc","spike_002_atk",,,"Above",,,100,,,,,,300
"spike_002_ulti",,"true",,,,,,"tnt_attack_ulti","ParticleEmitter",,,"spike_002_ulti",,"Above",,,,,,,"spike_002_ulti_red",,300
"spike_002_ulti_red",,"true",,,,,,"tnt_attack_ulti","ParticleEmitter",,,"spike_002_ulti_red",,"Above",,,,,,,,,300
"spike_002_atk1_trail",,,,,,,,,"ParticleEmitter",,,"spike_002_atk1_trail_petals_blue",,"Above",,,,,,,"spike_002_atk1_trail_red",,
"spike_002_atk1_trail_red",,,,,,,,,"ParticleEmitter",,,"spike_002_atk1_trail_petals_red",,"Above",,,,,,,,,
"spike_002_atk1_explosion",,,,,200,50,,"Cactus_explo","ParticleEmitter",,,"spike_002_atk1_petal_Explosion",,"Object",,,,,,,"spike_002_atk1_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_ground",,,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_cloud",,,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"Above",,,,,,,,,
"spike_002_atk1_explosion_red",,,,,200,50,,"Cactus_explo","ParticleEmitter",,,"spike_002_atk1_petal_explosion_red",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_ground_red",,,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_atk1_cloud_red",,,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"Above",,,,,,,,,
"spike_002_atk2_reached",,,,,,,,,"ParticleEmitter",,,"spike_002_sakura_reached",,"Object",,,,,,,,,
"spike_002_ulti_explosion",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_002_ulti_petal_explosion",,"Object",,,,,,,"spike_002_ulti_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_002_ulti_stinger_field",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"spike_002_ulti_explosion_red",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_002_ulti_petal_explosion_red",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground_red",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_002_ulti_stinger_field_red",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud_red",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"spike_003_atk1_trail",,"TRUE",,,,,,,"ParticleEmitter",,,"spike_003_atk1_trail",,"GroundHigh",,,,,,,"spike_003_atk1_trail_red",,150
"spike_003_atk1_trail_red",,"TRUE",,,,,,,"ParticleEmitter",,,"spike_003_atk1_trail_red",,"GroundHigh",,,,,,,,,150
"spike_003_atk1_explosion",,,,,200,50,,"Cactus_explo","ParticleEmitter",,,"spike_003_atk1_explode_100",,"Object",,,,,,,"spike_003_atk1_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_soot",,,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud",,,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"Above",,,,,,,,,
"spike_003_atk1_explosion_red",,,,,200,50,,"Cactus_explo","ParticleEmitter",,,"spike_003_atk1_explode_red_100",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_soot",,,"GroundHigh","true",,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud_red",,,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"Above",,,,,,,,,
"spike_003_atk2_reached",,,,,,,,,"ParticleEmitter",,,"cloudExplode_small",,"Object",,,,,,,"spike_003_atk2_reached_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk2_soot",,,"GroundLow","TRUE",,100,,,,,,
"spike_003_atk2_reached_red",,,,,,,,,"ParticleEmitter",,,"cloudExplode_small_red2",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk2_soot",,,"GroundLow","TRUE",,100,,,,,,
"spike_003_ulti_trail",,"TRUE",,,,,,,"ParticleEmitter",,,"spike_003_ulti_trail",,"GroundHigh",,,,,,,"spike_003_ulti_trail_red",,150
"spike_003_ulti_trail_red",,"TRUE",,,,,,,"ParticleEmitter",,,"spike_003_ulti_trail_red",,"GroundHigh",,,,,,,,,150
"spike_003_ulti_explosion",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_003_atk1_explode_230",,"Object",,,,,,,"spike_003_ulti_explosion_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_ulti_stinger_field",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"spike_003_ulti_explosion_red",,,,,200,50,,"Sound_Gen_small_explosion","ParticleEmitter",,,"spike_003_atk1_explode_red_230",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_ground_red",,,"GroundHigh","true",,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_ulti_stinger_field_red",,,"GroundHigh",,,230,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_def_ulti_cloud_red",,,"Above",,,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"spike_def_ulti_stinger_twinkles",,"Above",,,,,,,,,
"tara_def_ulti_starPower_spawn","true",,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,"tara_def_ulti_starPower_spawn_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_blue",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tara_def_ulti_sp_cloud",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tara_def_ulti_sp_ground",,,"GroundHigh",,,,,,,,,
"tara_def_ulti_starPower_spawn_red","true",,,,,,,"Nita_ulti_bear","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tara_def_ulti_sp_cloud_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tara_def_ulti_sp_ground_red",,,"GroundHigh",,,,,,,,,
"tick_def_atk",,,,,,,,"Tick_atk","ParticleEmitter",,,"cloudExplode_small",,"Above",,,,,,,"tick_def_atk_red",,
"tick_def_atk_red",,,,,,,,"Tick_atk","ParticleEmitter",,,"cloudExplode_small_red2",,"Above",,,,,,,,,
"tick_def_ulti",,,,,,,,"Tick_ulti","ParticleEmitter",,,"tick_def_ulti_use_cloud",,"Above",,,,,,,"tick_def_ulti_red",,300
,,,,,,,,,"ParticleEmitter",,,"tick_def_ulti_use_particles",,"Above",,,,,,,,,300
"tick_def_ulti_red",,,,,,,,"Tick_ulti","ParticleEmitter",,,"tick_def_ulti_use_cloud_red",,"Above",,,,,,,,,300
,,,,,,,,,"ParticleEmitter",,,"tick_def_ulti_use_particles_red",,"Above",,,,,,,,,300
"tick_def_ulti_spawn","true",,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,"tick_def_ulti_spawn_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_blue",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tick_def_summon_cloud",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tick_def_summon_ground",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"tick_def_ulti_use_particles",,"Object",,,,,,,,,
"tick_def_ulti_spawn_red","true",,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tick_def_summon_cloud_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","tick_def_summon_ground_red",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"tick_def_ulti_use_particles_red",,"Object",,,,,,,,,
"tick_def_atk1_explode",,,,,200,50,,"Tick_atk_split","ParticleEmitter",,,"fire_spark_red_short",,"Object",,,,,,,"tick_def_atk1_explode_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud",,,"Object","true",,120,,,,,,
"tick_def_atk1_explode_red",,,,,200,50,,"Tick_atk_split","ParticleEmitter",,,"fire_spark_red_short",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud_red",,,"Object","true",,120,,,,,,
"Electricity_hit_red",,,,,,,,"Jess_hit","SWF","sc/effects_brawler.sc","elecHit_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","elecHit_ground_red",,,"GroundHigh","true",,,,,,,,
"Electricity_hit",,,,,,,,"Jess_hit","SWF","sc/effects_brawler.sc","elecHit_blue",,,"Above",,,,,,,"Electricity_hit_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","elecHit_ground_blue",,,"GroundHigh","true",,,,,,,,
"electricity_Trail","true",,,,,,,,"ParticleEmitter",,,"jessie_elecBall_trail_blue",,"GroundHigh",,,,,,,"electricity_Trail_red",,
,,,,,,,,,"ParticleEmitter",,,"jessie_def_atk_spark",,"GroundHigh",,,,,,,,,
"electricity_Trail_red","true",,,,,,,,"ParticleEmitter",,,"jessie_elecBall_trail_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_def_atk_spark_red",,"GroundHigh",,,,,,,,,
"electricity_end_blue",,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_elecBall_end_blue",,,"Above",,,160,,,,"electricity_end_red",,
"electricity_end_red",,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_elecBall_end_red",,,"Above",,,160,,,,,,
"plasma_trail","true",,,,,,,,"ParticleEmitter",,,"jessie_def_ulti_trail_blue",,"Object",,,,,,,"plasma_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"trail_twinkle_01",,"Above",,,,,,,,,
"plasma_trail_red","true",,,,,,,,"ParticleEmitter",,,"jessie_def_ulti_trail_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"trail_twinkle_01",,"Above",,,,,,,,,
"nuts_bolts_metal_small","true","true",,,,,,,"ParticleEmitter",,,"Nuts_and_bolts_particle_50",,"GroundHigh","false",,,,,,,,
,,,,,,,,,"Effect",,,,"Gen_hit","Object",,,,,,,,,
"nuts_bolts_metal_explosion",,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_def_destroy_shorter",,,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Nuts_and_bolts_particle_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloudExplode_ground_red",,"GroundHigh",,,,,,,,,
"SpawnTurret",,"true",,,,,,"Roboturret","ParticleEmitter",,,"jessie_def_spawnCloud_blue",,"Object",,,,,,,"SpawnTurret_enemy",,
,,"true",,,,,,,"ParticleEmitter",,,"jessie_def_spawnCloudGround_blue",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"twinkle_vertical",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_def_spawn_blue",,,"Above",,,,,,,,,
"WaterJessTurret",,"true",,,,,,"Water_jess_turret","ParticleEmitter",,,"jessie_def_spawnCloud_blue",,"Object",,,,,,,"SpawnTurret_enemy",,
,,"true",,,,,,,"ParticleEmitter",,,"jessie_def_spawnCloudGround_blue",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"twinkle_vertical",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_def_spawn_blue",,,"Above",,,,,,,,,
"SpawnTurret_enemy",,"true",,,,,,"Roboturret","ParticleEmitter",,,"jessie_def_spawnCloud_red",,"Object",,,,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"jessie_def_spawnCloudGround_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"twinkle_vertical",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_def_spawn_red",,,"Above",,,,,,,,,
"jessie_def_turret_atk",,,,,100,,,"gunslinger_fire","SWF","sc/effects_brawler.sc","gunSmoke_S",,,"Object",,,100,,,,,,250
,,,,,,,,,"ParticleEmitter",,,"shell_100",,"GroundHigh","false",,,,,,,,
"Dummy_effect",,,,,,,,,,,,,,,,,,,,,,,
"bull_sware","true","true",,,,,,,"ParticleEmitter",,,"sware_particle",,"Object",,,,,,,,,
"poisoned","true","true",,,,,,,"ParticleEmitter",,,"poisoned_particle_50",,"Object",,,,,,,,,
"poisoned_crippled","true","true",,,,,,,"ParticleEmitter",,,"crippled_particle",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"poisoned_particle_100",,"Object",,,,,,,,,
"slowed","true","true",,,,,,,"ParticleEmitter",,,"buff_speedDown_arrow",,"Object",,,,,,,,,
,"true","true",,,,,,,"ParticleEmitter",,,"buff_speedDown_ground",,"GroundHigh","TRUE",,,,,,,,
"buff_speedUp","true","true",,,,,,,"ParticleEmitter",,,"buff_speedUp_arrow",,"Object",,,,,,,,,
,"true","true",,,,,,,"ParticleEmitter",,,"buff_speedUp_ground",,"GroundHigh","TRUE",,,,,,,,
"buff_shield","true","true",,,,,,,"SWF","sc/effects_brawler.sc","shield_loop",,,"Object",,,80,,,,,,250
"luchador_special_trail","true","true",,,,,,,"ParticleEmitter",,,"burning_particle_lucha_super_50",,"Above",,,,,,,,,
,,"true",,,,,,,"Effect",,,,"Lucha_Specialt_Smoke","Object",,,,,,,,,
"burning","true","true",,,,,,,"ParticleEmitter",,,"burning_particle",,"Object",,,,,,,,,
"burning_ground_brock_red",,"true",,,,,,,"ParticleEmitter",,,"burning_particle_brock",,"Object",,,,,,,,,
"burning_ground_brock",,"true",,,,,,,"ParticleEmitter",,,"burning_particle_brock_blue",,"Object",,,,,,,"burning_ground_brock_red",,
,,,,,,,,,"SWF","sc/effects.sc","brock_fire_ground",,,"GroundHigh","true",,,,,,,,
"Gen_Effect","true","true",,,,,,,"ParticleEmitter",,,"gen_round_particle",,"Object",,,,,,,,,
"shotgun_hit",,,,,,,,,"ParticleEmitter",,,"Hit_dust_100",,"Object",,,,,,,,,
"blackhole_no_hit",,,,,,,,,"ParticleEmitter",,,"no_hit_effect",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"one_card_flying",,"Object",,,,,,,,,
"no_hit",,,,,,,,,"ParticleEmitter",,,"no_hit_effect",,"Object",,,,,,,,,
"hammer_attack",,,,,,,,,"ParticleEmitter",,,"Hit_dust_100",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_hit_flash_100",,"Above",,,,,,,,,
"Hammer_trail","true","true",,,,,,,"ParticleEmitter",,,"Hammer_trail_particle_50",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Hammer_trail_rocks_big",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Hammer_trail_rocks",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Hammer_trail_dust_100",,"Above",,,,,,,,,
"Purple_Trail","true","true",,,,,,,"ParticleEmitter",,,"purple_trail_particle",,"Above",,,,,,,,,
"Gen_dust_puff","true",,,,,,,,"ParticleEmitter",,,"dust_puff",,"GroundHigh","false",,,,,,,,
"Gen_move_fx","true",,,,,,,,"ParticleEmitter",,,"walking_smoke_100",,"GroundHigh","false",,,,,,,,
"Gen_alien_move_fx","true",,,,,,,,"SWF","sc/effects.sc","gen_move_fx",,,"GroundHigh","false",,100,,,,,,
"Blink_red",,,,,,,,"Sound_Blink","SWF","sc/effects.sc","teleport_light1_fx_red",,,"Above",,,60,,,,,,
,,,,,,,200,,"ParticleEmitter",,,"Teleport_light_particles",,"Above",,,,,,,,,
"Blink",,,,,,,,"Sound_Blink","SWF","sc/effects.sc","teleport_light1_fx",,,"Above",,,60,,,,"Blink_red",,
,,,,,,,200,,"ParticleEmitter",,,"Teleport_light_particles",,"Above",,,,,,,,,
"poison_trail_old","true","true",,,,,,,"ParticleEmitter",,,"poison_trail_particle_75",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_trail_particle_33",,"Object",,,,,,,,,
"Gen_Grenade","true","true",,,,,,"Sound_Grenade","ParticleEmitter",,,"gen_trail_particle_50",,"Above",,,,,,,,,
"UltiReady",,"true",,,,,,"Ulti_ready","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
"UltiGain",,"true",,,,,,"Ulti_gain","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
"Grass_wind_fx",,,,,,,,,"ParticleEmitter",,,"Grass_wind",,"Object",,,,,,,,,
"Box_hit_fx",,,,,,,,"Bullet_rico_wood","ParticleEmitter",,,"splinters_small",,"GroundHigh","false",,,,,,,,
"mine_Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit_mine",,"Object",,,,,,,,,
"Grass_hit_fx_yellow",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit_yellow",,"Object",,,,,,,,,
"Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit",,"Object",,,,,,,,,
"grassfield_Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit",,"Object",,,,,,,,,
"oasis_Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit",,"Object",,,,,,,,,
"mine_Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big_mine",,"Object",,,,,,,,,
"Grass_explo_fx_yellow",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big_yellow",,"Object",,,,,,,,,
"grassfield_Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leaves_on_ground",,"Object",,,,,,,,,
"oasis_Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leaves_on_ground",,"Object",,,,,,,,,
"Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big",,"Object",,,,,,,,,
"mine_Rock_hit_fx",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"Rock_hit_debris1_mine",,"Object",,,,,,,,,
"mine_blocking2_hit",,,,,,,,,"Effect",,,,"mine_Rock_hit_fx","Object",,,133,,,,,,
"blocking2_hit",,,,,,,,,"Effect",,,,"Rock_hit_fx","Object",,,133,,,,,,
"Rock_hit_fx",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"Rock_hit_debris1",,"Object",,,,,,,,,
"mine_blocking2_explosion",,,,,,,,,"Effect",,,,"mine_Rock_explo_fx","Object",,,100,,,,,,
"blocking2_explosion",,,,,,,,,"Effect",,,,"Gen_wood_explosion","Object",,,100,,,,,,
"Gen_wood_explosion",,,,,,,,,"ParticleEmitter",,,"splinters",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"planks",,"GroundLow","false",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"planks_fly",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_after_explosion",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Object",,,,,,,,,
"mine_Rock_explo_fx",,,,,300,300,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris1_mine",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris2_mine",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"ground_explosion_small_50",,"GroundHigh","true",,,,,,,,
"oasis_fragile_explo_debris",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"fragile_explo_debris_oasis",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Explo_dust_100",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"ground_explosion_small_50",,"GroundHigh","true",,,,,,,,
"fragile_explo_debris",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"fragile_explo_debris",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Explo_dust_100",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"ground_explosion_small_50",,"GroundHigh","true",,,,,,,,
"Rock_explo_fx",,,,,300,300,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris1",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris2",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Explo_dust_100",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"ground_explosion_small_50",,"GroundHigh","true",,,,,,,,
"StartCharge",,"true",,,,,,"Rhinofire","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"StartBuildTurretUlti",,"true",,,,,,"Robocon","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"Bullet_bounce_enemy",,,,,,,,,"ParticleEmitter",,,"gen_bouncefx_dot_emitter",,"Object",,,,,,,,,
"Bullet_bounce",,,,,,,,,"ParticleEmitter",,,"gen_bouncefx_dot_blue_emitter",,"Object",,,,,,,"Bullet_bounce_enemy",,
"lucha_smoke_Trail","true","true",,,,,,,"ParticleEmitter",,,"lucha_smoke_emitter",,"GroundHigh",,,,,,,,,
"Smoke_Trail","true","true",,,,,,,"ParticleEmitter",,,"shotgun_trail_smoke_emitter",,"Object",,,,,,,,,
"Lucha_Specialt_Smoke","true","true",,,,,,,"ParticleEmitter",,,"lucha_smoke_emitter_super",,"Above",,,,,,,,,
"Rocket_Trail","true","true",,,,,,,"ParticleEmitter",,,"rocket_trail_smoke_emitter",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"rocket_spark_emitter",,"Above",,,,,,,,,
"gunslinger_attack",,,,,100,,,"gunslinger_fire","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
